조사일,댐코드,댐명,저수위,저수량,유입량,총방류량,저수율,전년저수위,예년저수위,예년저수량,강수량,금년누가강우량,전년누가강우량,예년평균누가강우량,발전방류량,여수로방류량,기타방류량1,기타방류량2,기타방류량3,취수량1,취수량2,취수량3,outlet방류량,07시강수량,예년강수량,기타발전방류량
2024-06-11,3008110,대청,72.598,955.8307,22.811,150.958,64.15,68.502,67.825,737.8139,0.0,346.7818,298.115,281.4265,134.354,0.0,0,0,0.0,6.516,4.502,5.586,0,,3.7299,0
2024-06-10,3008110,대청,72.7901,966.9025,21.635,151.265,64.89,68.568,67.9234,741.0529,0.0,346.7818,293.2975,277.6966,134.742,0.0,0,0,0.0,6.343,4.692,5.488,0,,6.2125,0
2024-06-09,3008110,대청,72.9831,978.1026,23.275,151.008,65.64,68.6356,68.0399,744.3797,0.073,346.7818,282.0005,271.4841,134.661,0.0,0,0,0.0,6.088,4.598,5.661,0,,0.5646,0
2024-06-08,3008110,대청,73.172,989.1387,29.227,156.373,66.39,68.71,68.1636,748.0521,4.3726,346.7088,281.7875,270.9195,134.705,0.0,0,0,0.0,6.053,4.528,11.087,0,,2.5162,0
2024-06-07,3008110,대청,73.3588,1000.1242,16.576,145.582,67.12,68.784,68.2888,751.7161,0.3141,342.3362,281.7875,268.4033,134.608,0.0,0,0,0.0,6.203,4.541,0.23,0,,1.1323,0
2024-06-06,3008110,대청,73.5471,1011.2703,13.08,151.646,67.87,68.85,68.412,754.9935,0.0,342.0221,281.7875,267.271,135.07,0.0,0,0,0.0,6.273,4.567,5.736,0,,1.206,0
2024-06-05,3008110,대청,73.748,1023.2424,23.512,151.262,68.67,68.9132,68.5335,758.1402,0.0,342.0221,281.7875,266.065,134.695,0.0,0,0,0.0,6.18,4.627,5.76,0,,0.8758,0
2024-06-04,3008110,대청,73.932,1034.28,18.468,151.367,69.41,68.9696,68.6532,760.9554,0.0,342.0221,281.7875,265.1892,134.153,0.626,0,0,0.0,6.227,4.55,5.811,0,,0.0909,0
2024-06-03,3008110,대청,74.1222,1045.7625,19.628,151.692,70.19,69.0056,68.7673,762.7557,0.0,342.0221,281.7875,265.0983,135.037,0.0,0,0,0.0,6.134,4.685,5.836,0,,1.749,0
2024-06-02,3008110,대청,74.31,1057.1728,46.489,151.296,70.95,69.02,68.8751,763.4766,0.0,342.0221,281.7875,263.3493,134.695,0.0,0,0,0.0,6.099,4.616,5.886,0,,1.0,0
2024-06-01,3008110,대청,74.4582,1066.2281,189.23,151.618,71.56,68.99,68.9803,761.9752,0.0,342.0221,281.074,262.3493,134.919,0.0,0,0,0.0,6.146,4.623,5.93,0,,1.542,0
2024-05-31,3008110,대청,74.4051,1062.9784,318.561,108.65,71.34,68.882,69.0673,756.5857,0.0,342.0221,280.8592,260.8073,91.923,0.0,0,0,0.0,6.146,4.656,5.925,0,,0.4242,0
2024-05-30,3008110,대청,74.107,1044.8421,326.529,109.088,70.12,68.6256,69.1061,743.887,0.0,342.0221,280.8592,260.3831,91.909,0.0,0,0,0.0,6.585,4.679,5.915,0,,2.8955,0
2024-05-29,3008110,대청,73.795,1026.0552,319.307,78.748,68.86,67.7468,69.1211,701.3921,0.0,342.0221,280.8592,257.4876,62.204,0.0,0,0,0.0,6.053,4.558,5.933,0,,3.553,0
2024-05-28,3008110,대청,73.4459,1005.2709,141.772,78.243,67.47,67.4412,69.1664,686.9884,0.0,342.0221,213.6854,253.9346,62.113,0.0,0,0,0.0,6.193,4.606,5.331,0,,5.0187,0
2024-05-27,3008110,대청,73.353,999.782,49.999,65.708,67.1,67.4668,69.2343,688.1876,0.1918,342.0221,181.4149,248.9159,52.118,0.0,0,0,0.0,6.042,4.617,2.931,0,,2.6158,0
2024-05-26,3008110,대청,73.376,1001.1393,56.083,58.338,67.19,67.542,69.3138,691.718,19.5541,341.8303,181.2857,246.3001,42.127,0.0,0,0,0.0,6.042,4.56,5.609,0,,1.557,0
2024-05-25,3008110,대청,73.3793,1001.3341,22.432,59.231,67.2,67.6164,69.3776,695.2224,0.0,322.2762,181.2857,244.7431,42.064,0.0,0,0,0.0,6.55,4.636,5.981,0,,1.5822,0
2024-05-24,3008110,대청,73.4331,1004.5136,27.002,59.343,67.42,67.6984,69.4409,699.098,0.0,322.2762,181.2857,243.1609,42.114,0.0,0,0,0.0,6.625,4.679,5.925,0,,2.2672,0
2024-05-23,3008110,대청,73.4803,1007.3078,19.355,59.238,67.6,67.77,69.4935,702.4935,0.0,322.2762,181.2857,240.8937,42.114,0.0,0,0,0.0,6.504,4.594,6.026,0,,1.7522,0
2024-05-22,3008110,대청,73.5384,1010.7537,28.84,58.134,67.84,67.8433,69.5449,705.9805,0.0,322.2762,180.7837,239.1415,41.478,0.0,0,0,0.144,5.869,4.7,5.943,0,,1.6267,0
2024-05-21,3008110,대청,73.581,1013.2847,32.423,58.728,68.01,67.914,69.5878,709.3543,0.0,322.2762,179.5578,237.5148,42.116,0.0,0,0,0.0,6.076,4.677,5.859,0,,2.6025,0
2024-05-20,3008110,대청,73.6192,1015.5574,36.243,58.719,68.16,67.99,69.6352,712.9926,0.0,322.2762,179.5578,234.9123,42.121,0.0,0,0,0.0,6.053,4.662,5.883,0,,0.7132,0
2024-05-19,3008110,대청,73.6518,1017.4993,35.099,58.774,68.29,68.0668,69.6825,716.6813,0.0,322.2762,179.5578,234.1991,42.109,0.0,0,0,0.0,6.019,4.727,5.919,0,,2.4869,0
2024-05-18,3008110,대청,73.6861,1019.5448,51.103,58.909,68.43,68.1376,69.7236,720.0926,0.0,322.2762,179.5578,231.7122,42.136,0.0,0,0,0.0,6.065,4.729,5.979,0,,6.0521,0
2024-05-17,3008110,대청,73.6974,1020.2192,50.874,58.337,68.47,68.21,69.769,723.5917,0.0,322.2762,178.3804,225.6601,42.117,0.0,0,0,0.0,6.088,4.669,5.463,0,,1.9087,0
2024-05-16,3008110,대청,73.7082,1020.864,48.683,58.915,68.51,68.2896,69.8186,727.4513,6.1533,322.2762,178.3804,223.7514,42.105,0.0,0,0,0.0,6.076,4.765,5.969,0,,5.1467,0
2024-05-15,3008110,대청,73.723,1021.7481,45.486,58.837,68.57,68.35,69.8623,730.3886,10.3477,316.1229,178.3804,218.6047,42.114,0.0,0,0,0.0,6.134,4.672,5.917,0,,2.2071,0
2024-05-14,3008110,대청,73.7423,1022.9016,46.487,58.877,68.65,68.4144,69.9125,733.5288,0.0,305.7752,178.3804,216.3976,42.029,0.0,0,0,0.0,6.157,4.733,5.958,0,,0.8589,0
2024-05-13,3008110,대청,73.7602,1023.9721,59.06,59.06,68.72,68.47,69.9589,736.2467,0.0,305.7752,178.3804,215.5387,42.117,0.0,0,0,0.0,6.134,4.863,5.946,0,,0.6021,0
2024-05-12,3008110,대청,73.7602,1023.9721,53.296,58.628,68.72,68.5192,69.9874,738.6571,5.0529,305.7752,178.3804,214.9366,42.108,0.0,0,0,0.0,5.845,4.714,5.961,0,,2.954,0
2024-05-11,3008110,대청,73.7679,1024.4328,52.7,59.003,68.75,68.55,69.9831,740.1687,11.665,300.7223,177.6403,211.9826,42.106,0.0,0,0,0.0,6.202,4.681,6.014,0,,3.6172,0
2024-05-10,3008110,대청,73.777,1024.9774,59.337,59.406,68.79,68.57,69.9578,741.1512,0.0,289.0573,177.6403,208.3654,42.138,0.0,0,0,0.0,6.332,4.9,6.036,0,,6.3153,0
2024-05-09,3008110,대청,73.7771,1024.9834,71.732,59.196,68.79,68.54,69.9573,739.6777,0.0,289.0573,177.6403,202.0501,42.133,0.0,0,0,0.0,6.18,4.781,6.102,0,,3.1048,0
2024-05-08,3008110,대청,73.759,1023.9003,76.856,58.309,68.72,68.44,69.9582,734.7794,1.3255,289.0573,177.6403,198.9453,42.115,0.0,0,0,0.0,6.088,4.763,5.343,0,,0.6908,0
2024-05-07,3008110,대청,73.7322,1022.2978,73.171,56.507,68.61,68.2092,69.8979,723.553,13.6896,287.7318,177.6403,198.2545,42.127,0.0,0,0,0.0,6.053,4.769,3.558,0,,5.9638,0
2024-05-06,3008110,대청,73.7081,1020.8581,52.793,56.18,68.51,67.8332,69.8627,705.4994,7.2939,274.0422,177.4509,192.2907,42.11,0.0,0,0,0.0,5.822,4.607,3.641,0,,5.6476,0
2024-05-05,3008110,대청,73.713,1021.1507,51.943,55.4,68.53,67.746,69.8895,701.3542,23.9023,266.7483,152.811,186.6431,42.11,0.0,0,0,0.0,5.555,4.713,3.022,0,,3.8969,0
2024-05-04,3008110,대청,73.718,1021.4494,24.903,53.963,68.55,67.73,69.916,700.5953,0.0,242.846,103.5095,182.7462,42.103,0.0,0,0,0.0,6.412,4.873,0.575,0,,0.5615,0
2024-05-03,3008110,대청,73.76,1023.9601,21.676,57.158,68.72,67.81,69.929,704.395,0.0,242.846,103.4172,182.1847,42.113,0.0,0,0,0.0,6.354,4.754,3.937,0,,3.1194,0
2024-05-02,3008110,대청,73.8112,1027.0258,28.067,58.47,68.93,67.89,69.9405,708.2079,0.0,242.846,103.4172,179.0653,42.138,0.0,0,0,0.0,6.285,4.786,5.261,0,,1.4041,0
2024-05-01,3008110,대청,73.855,1029.6526,25.802,58.338,69.1,67.9668,69.9414,711.8807,1.7242,242.846,103.4172,177.6612,42.117,0.0,0,0,0.0,6.134,4.808,5.279,0,,0.7869,0
2024-04-30,3008110,대청,73.9018,1032.4636,26.133,36.015,69.29,68.04,69.9079,715.3927,0.6614,241.1218,103.4172,176.8743,20.69,0.0,0,0,0.0,6.123,4.847,4.355,0,,4.3135,0
2024-04-29,3008110,대청,73.916,1033.3175,26.804,33.07,69.35,68.0712,69.8884,716.893,2.5029,240.4604,103.4172,172.5608,20.691,0.0,0,0,0.0,5.984,4.769,1.626,0,,5.9169,0
2024-04-28,3008110,대청,73.925,1033.8588,27.648,33.15,69.39,68.1,69.8928,718.2797,0.0,237.9575,94.1042,166.6439,20.705,0.0,0,0,0.0,5.949,4.875,1.621,0,,1.4842,0
2024-04-27,3008110,대청,73.9329,1034.3342,28.035,33.468,69.42,68.14,69.9045,720.2084,0.0,237.9575,94.1042,165.1597,20.697,0.0,0,0,0.0,6.366,4.78,1.625,0,,2.2513,0
2024-04-26,3008110,대청,73.9407,1034.8036,31.635,33.237,69.45,68.1776,69.9069,722.0245,0.0,237.9575,94.1042,162.9084,20.695,0.0,0,0,0.0,6.146,4.771,1.625,0,,3.3986,0
2024-04-25,3008110,대청,73.943,1034.9421,35.264,33.244,69.46,68.2168,69.8674,723.9209,0.0,237.9575,93.9826,159.5098,20.692,0.0,0,0,0.0,6.156,4.773,1.623,0,,4.308,0
2024-04-24,3008110,대청,73.9401,1034.7675,32.054,33.517,69.45,68.25,69.8399,725.5296,5.2592,237.9575,90.7495,155.2018,20.701,0.0,0,0,0.0,6.459,4.735,1.622,0,,1.4886,0
2024-04-23,3008110,대청,73.9422,1034.8939,23.237,33.412,69.46,68.29,69.8484,727.4707,0.0,232.6983,90.7495,153.7132,20.689,0.0,0,0,0.0,6.412,4.684,1.627,0,,3.6079,0
2024-04-22,3008110,대청,73.9568,1035.773,42.117,33.057,69.51,68.3352,69.8504,729.6682,0.0,232.6983,90.7495,150.1053,20.69,0.0,0,0,0.0,5.984,4.757,1.626,0,,1.6466,0
2024-04-21,3008110,대청,73.9438,1034.9902,37.36,31.996,69.46,68.3744,69.8477,731.5774,0.3397,232.6983,90.7495,148.4587,20.689,0.0,0,0,0.0,5.637,4.7,0.97,0,,2.9471,0
2024-04-20,3008110,대청,73.9361,1034.5267,36.489,32.31,69.43,68.406,69.851,733.1187,3.4401,232.3586,90.7495,145.5116,20.695,0.0,0,0,0.0,6.134,4.72,0.761,0,,3.1174,0
2024-04-19,3008110,대청,73.9301,1034.1657,34.874,32.715,69.41,68.444,69.8492,734.975,0.0,228.9185,90.7495,142.3942,20.642,0.0,0,0,0.0,6.516,4.799,0.758,0,,2.9397,0
2024-04-18,3008110,대청,73.927,1033.9792,38.605,32.269,69.39,68.4732,69.8519,736.4034,0.0,228.9185,90.7495,139.4545,20.688,0.0,0,0,0.0,6.111,4.819,0.651,0,,2.0152,0
2024-04-17,3008110,대청,73.9179,1033.4317,46.376,32.388,69.36,68.506,69.8336,738.01,0.0,228.9185,87.1138,137.4393,20.689,0.0,0,0,0.0,6.47,4.726,0.503,0,,2.4137,0
2024-04-16,3008110,대청,73.8978,1032.2232,48.467,31.847,69.28,68.5328,69.8157,739.3243,0.6541,228.9185,87.1138,135.0256,20.709,0.0,0,0,0.0,6.031,4.703,0.404,0,,3.2645,0
2024-04-15,3008110,대청,73.8739,1030.7873,46.138,41.203,69.18,68.57,69.8319,741.1512,10.0376,228.2644,87.0689,131.7611,29.985,0.0,0,0,0.0,6.041,4.794,0.383,0,,0.966,0
2024-04-14,3008110,대청,73.8668,1030.3609,43.379,41.364,69.15,68.59,69.8478,742.1346,0.0,218.2268,82.7997,130.7951,29.966,0.0,0,0,0.0,6.238,4.775,0.385,0,,1.5008,0
2024-04-13,3008110,대청,73.8639,1030.1868,41.107,41.107,69.14,68.62,69.8639,743.6112,0.0,218.2268,82.7997,129.2943,29.952,0.0,0,0,0.0,5.925,4.845,0.385,0,,2.1901,0
2024-04-12,3008110,대청,73.8639,1030.1868,48.428,40.161,69.14,68.64,69.8763,744.5966,0.0,218.2268,82.7997,127.1042,28.04,0.0,0,0,0.0,6.192,4.774,1.155,0,,0.7219,0
2024-04-11,3008110,대청,73.852,1029.4725,57.57,40.629,69.09,68.67,69.8833,746.0763,0.0,218.2268,82.7997,126.3823,28.035,0.0,0,0,0.0,6.123,4.728,1.743,0,,1.9507,0
2024-04-10,3008110,대청,73.8276,1028.0088,52.846,40.635,68.99,68.69,69.8891,747.0638,0.0,218.2268,81.581,124.4316,28.034,0.0,0,0,0.0,6.065,4.801,1.735,0,,2.2825,0
2024-04-09,3008110,대청,73.81,1026.9538,69.479,229.63,68.92,68.71,69.9035,748.0521,0.0,218.2268,81.581,122.1491,216.76,0.0,0,0,0.0,6.33,4.8,1.74,0,,2.1611,0
2024-04-08,3008110,대청,74.04,1040.7909,75.822,229.903,69.85,68.724,69.9193,748.7444,0.0,218.2268,81.581,119.988,217.044,0.0,0,0,0.0,6.227,4.883,1.749,0,,0.6209,0
2024-04-07,3008110,대청,74.2596,1054.1035,86.626,206.974,70.75,68.7416,69.9274,749.6153,0.0,218.2268,81.581,119.3671,194.25,0.0,0,0,0.0,6.1,4.866,1.758,0,,2.3276,0
2024-04-06,3008110,대청,74.43,1064.5016,101.279,229.155,71.44,68.7608,69.9335,750.5662,0.0,218.2268,79.6934,117.0395,216.497,0.0,0,0,0.0,6.053,4.837,1.768,0,,3.7189,0
2024-04-05,3008110,대청,74.61,1075.5501,109.474,229.804,72.18,68.79,69.943,752.0136,0.2034,218.2268,75.1053,113.3206,217.01,0.0,0,0,0.0,6.18,4.842,1.772,0,,1.8391,0
2024-04-04,3008110,대청,74.7784,1085.9466,119.761,178.31,72.88,68.8064,69.9585,752.8274,1.4732,218.0234,64.8285,111.4815,165.614,0.0,0,0,0.0,6.111,4.806,1.779,0,,2.6915,0
2024-04-03,3008110,대청,74.86,1091.0053,88.567,129.703,73.22,68.84,69.9743,754.4963,17.2136,216.5502,57.1401,108.79,116.919,0.0,0,0,0.0,6.146,4.854,1.784,0,,3.2874,0
2024-04-02,3008110,대청,74.9172,1094.5594,79.609,129.767,73.46,68.88,69.9821,756.4862,1.8624,199.3366,57.1401,105.5026,116.945,0.0,0,0,0.0,6.157,4.882,1.783,0,,0.4172,0
2024-04-01,3008110,대청,74.9868,1098.8931,95.649,115.571,73.75,68.9136,69.9978,758.1602,0.0,197.4742,57.1401,105.0854,102.756,0.0,0,0,0.0,6.192,4.84,1.783,0,,1.7314,0
2024-03-31,3008110,대청,75.0144,1100.6143,118.432,122.476,73.87,68.95,69.9967,759.9763,0.0,197.4742,57.1401,103.354,109.683,0.0,0,0,0.0,6.111,4.899,1.783,0,,1.6446,0
2024-03-30,3008110,대청,75.02,1100.9637,180.186,122.48,73.89,68.9892,70.0057,761.9352,1.4558,197.4742,57.1401,101.7094,109.627,0.0,0,0,0.0,6.134,4.938,1.781,0,,1.5369,0
2024-03-29,3008110,대청,74.94,1095.978,206.327,95.957,73.56,69.02,70.0125,763.4766,0.212,196.0184,57.1401,100.1725,83.333,0.0,0,0,0.0,5.949,4.902,1.773,0,,1.2213,0
2024-03-28,3008110,대청,74.7864,1086.442,109.668,79.586,72.92,69.05,70.0144,764.9798,25.1402,195.8064,57.1401,98.9512,66.841,0.0,0,0,0.0,6.134,4.839,1.772,0,,1.7151,0
2024-03-27,3008110,대청,74.7444,1083.8429,82.81,55.343,72.74,69.08,70.0198,766.4849,0.0,170.6662,57.1401,97.2361,42.579,0.0,0,0,0.0,6.146,4.85,1.768,0,,1.5508,0
2024-03-26,3008110,대청,74.706,1081.4697,55.476,40.684,72.58,69.1016,70.019,767.5697,18.8232,170.6662,57.1401,95.6853,28.049,0.0,0,0,0.0,6.03,4.838,1.767,0,,2.2418,0
2024-03-25,3008110,대청,74.6853,1080.1917,38.321,40.821,72.5,69.1312,70.0259,769.0578,9.0732,151.843,57.0831,93.4435,28.026,0.0,0,0,0.0,6.111,4.915,1.769,0,,1.7691,0
2024-03-24,3008110,대청,74.6888,1080.4077,32.666,40.669,72.51,69.16,70.0291,770.5075,0.0,142.7698,57.0831,91.6744,28.029,0.0,0,0,0.0,6.03,4.838,1.772,0,,1.1729,0
2024-03-23,3008110,대청,74.7,1081.0992,32.757,40.763,72.56,69.2,70.0384,772.5237,0.2287,142.7698,57.0831,90.5015,28.054,0.0,0,0,0.0,6.03,4.907,1.772,0,,2.2563,0
2024-03-22,3008110,대청,74.7112,1081.7909,32.725,40.734,72.6,69.21,70.0421,773.0283,1.6839,142.5411,42.0086,88.2452,28.051,0.0,0,0,0.0,6.041,4.878,1.764,0,,2.7867,0
2024-03-21,3008110,대청,74.7224,1082.4829,31.941,40.812,72.65,69.2428,70.0507,774.6847,0.0,140.8572,41.7309,85.4585,28.029,0.0,0,0,0.0,6.157,4.858,1.768,0,,1.1207,0
2024-03-20,3008110,대청,74.7348,1083.2493,30.397,40.703,72.7,69.28,70.0534,776.5661,0.0,140.8572,41.7309,84.3378,28.026,0.0,0,0,0.0,6.076,4.831,1.77,0,,1.3913,0
2024-03-19,3008110,대청,74.7492,1084.1397,33.138,40.871,72.76,69.3164,70.0533,778.4097,0.0,140.8572,41.7309,82.9465,28.002,0.0,0,0,0.0,6.297,4.8,1.772,0,,1.4025,0
2024-03-18,3008110,대청,74.76,1084.8078,33.836,40.998,72.81,69.3552,70.0567,780.378,0.0,140.8572,41.7309,81.544,28.047,0.0,0,0,0.0,6.238,4.94,1.773,0,,2.8667,0
2024-03-17,3008110,대청,74.77,1085.4266,33.503,40.668,72.85,69.3848,70.0633,781.8816,0.0,140.8572,41.7309,78.6773,28.018,0.0,0,0,0.0,6.053,4.817,1.78,0,,1.7661,0
2024-03-16,3008110,대청,74.78,1086.0457,37.564,40.717,72.89,69.4208,70.0761,783.7127,0.0,140.8572,41.7309,76.9112,28.005,0.0,0,0,0.0,6.018,4.914,1.78,0,,0.7162,0
2024-03-15,3008110,대청,74.7844,1086.3181,34.938,40.672,72.91,69.4516,70.0865,785.2815,0.0,140.8572,41.7309,76.195,28.017,0.0,0,0,0.0,6.112,4.761,1.782,0,,1.0305,0
2024-03-14,3008110,대청,74.7924,1086.8136,44.0,42.28,72.94,69.49,70.0966,787.2401,0.0,140.8572,41.7309,75.1645,28.037,0.0,0,0,0.0,6.331,4.836,3.076,0,,0.6646,0
2024-03-13,3008110,대청,74.79,1086.6649,39.571,156.584,72.93,69.52,70.1065,788.7724,0.055,140.8572,41.7309,74.4999,146.811,0.0,0,0,0.0,5.902,3.836,0.035,0,,2.4564,0
2024-03-12,3008110,대청,74.9528,1096.7748,38.333,159.162,73.61,69.55,70.1217,790.3065,1.0716,140.8022,41.7309,72.0435,148.275,0.0,0,0,0.0,6.099,4.167,0.621,0,,2.5034,0
2024-03-11,3008110,대청,75.12,1107.2144,41.94,159.643,74.31,69.5736,70.1416,791.5147,0.0,139.7306,31.5755,69.5401,148.261,0.0,0,0,0.0,6.262,4.739,0.381,0,,0.3051,0
2024-03-10,3008110,대청,75.282,1117.3839,44.147,159.542,74.99,69.61,70.1583,793.3804,0.0,139.7306,31.5755,69.235,148.243,0.0,0,0,0.0,5.995,4.921,0.383,0,,1.0396,0
2024-03-09,3008110,대청,75.44,1127.3541,49.362,159.461,75.66,69.647,70.1712,795.2796,0.0,139.7306,31.5755,68.1954,148.249,0.0,0,0,0.0,5.972,4.856,0.384,0,,0.4358,0
2024-03-08,3008110,대청,75.59,1136.8667,49.017,159.649,76.3,69.6768,70.1786,796.8113,0.0,139.7306,31.5755,67.7596,148.246,0.0,0,0,0.0,6.226,4.791,0.386,0,,0.7895,0
2024-03-07,3008110,대청,75.74,1146.4253,48.641,159.806,76.94,69.71,70.1787,798.5199,0.0,139.7306,31.5755,66.9701,148.252,0.0,0,0,0.0,6.285,4.881,0.388,0,,0.6255,0
2024-03-06,3008110,대청,75.89,1156.0299,55.287,159.521,77.59,69.7424,70.1688,800.1896,0.057,139.7306,31.5755,66.3446,148.298,0.0,0,0,0.0,5.996,4.84,0.387,0,,0.9844,0
2024-03-05,3008110,대청,76.03,1165.0358,55.022,159.72,78.19,69.778,70.1559,802.0266,5.4756,139.6736,31.5755,65.3602,148.267,0.0,0,0,0.0,6.273,4.792,0.388,0,,4.4597,0
2024-03-04,3008110,대청,76.17,1174.0817,56.006,159.662,78.8,69.81,70.1592,803.6801,0.057,134.198,31.5755,60.9005,148.297,0.0,0,0,0.0,6.122,4.853,0.39,0,,2.259,0
2024-03-03,3008110,대청,76.308,1183.0376,59.866,159.437,79.4,69.84,70.1686,805.2322,1.3456,134.141,31.5755,58.6415,148.318,0.0,0,0,0.0,5.869,4.866,0.384,0,,0.5537,0
2024-03-02,3008110,대청,76.44,1191.6405,63.538,159.574,79.98,69.8728,70.1736,806.9312,0.0,132.7954,31.5755,58.0878,148.61,0.0,0,0,0.0,5.741,4.835,0.388,0,,0.775,0
2024-03-01,3008110,대청,76.5668,1199.938,65.618,159.292,80.53,69.91,70.1794,808.8608,0.0,132.7954,31.5755,57.3128,148.289,0.0,0,0,0.0,5.776,4.836,0.391,0,,3.903,0
2024-02-29,3008110,대청,76.69,1208.0315,67.468,159.054,81.08,69.9424,71.8567,810.5438,1.0433,132.7954,31.5755,53.4098,147.838,0.0,0,0,0.0,5.937,4.886,0.393,0,,0.3785,0
2024-02-28,3008110,대청,76.81,1215.9445,82.494,159.076,81.61,69.9424,70.1968,810.5438,0.0,131.7521,31.5755,53.0313,147.856,0.0,0,0,0.0,5.961,4.864,0.395,0,,1.9604,0
2024-02-27,3008110,대청,76.91,1222.5612,90.197,159.323,82.05,69.9784,70.2073,812.4163,0.0,131.7521,31.5755,51.0709,147.894,0.0,0,0,0.0,6.123,4.91,0.396,0,,1.8475,0
2024-02-26,3008110,대청,77.0,1228.5336,105.586,144.072,82.45,70.01,70.2088,814.0622,0.0,131.7521,31.5755,49.2234,132.815,0.0,0,0,0.0,5.949,4.912,0.396,0,,0.3866,0
2024-02-25,3008110,대청,77.05,1231.8588,123.095,99.996,82.68,70.04,70.2013,815.6266,2.1038,131.7521,31.5755,48.8368,88.984,0.0,0,0,0.0,5.787,4.83,0.395,0,,3.7933,0
2024-02-24,3008110,대청,77.02,1229.8631,156.165,58.463,82.54,70.0744,70.2011,817.4228,1.5491,129.6483,31.5755,45.0435,47.173,0.0,0,0,0.0,6.03,4.865,0.395,0,,0.1795,0
2024-02-23,3008110,대청,76.8928,1221.4216,217.911,40.393,81.97,70.11,70.2025,819.2842,0.5067,128.0992,31.5755,44.864,29.044,0.0,0,0,0.0,6.041,4.914,0.394,0,,0.2338,0
2024-02-22,3008110,대청,76.6604,1206.0841,267.863,40.296,80.95,70.13,70.2035,820.331,3.2382,127.5925,31.5185,44.6302,29.033,0.0,0,0,0.0,6.018,4.852,0.393,0,,3.1099,0
2024-02-21,3008110,대청,76.36,1186.4223,231.241,40.265,79.63,70.16,70.2061,821.9029,14.5711,124.3543,31.5185,41.5203,29.016,0.0,0,0,0.0,6.065,4.793,0.391,0,,1.1271,0
2024-02-20,3008110,대청,76.1057,1169.922,238.264,40.362,78.52,70.1888,70.2144,823.4136,5.5933,109.7832,31.5185,40.3932,29.041,0.0,0,0,0.0,6.065,4.865,0.391,0,,1.0492,0
2024-02-19,3008110,대청,75.84,1152.8233,129.184,40.056,77.37,70.2128,70.2167,824.6738,20.1523,104.1899,31.5185,39.344,29.037,0.0,0,0,0.0,5.845,4.784,0.39,0,,1.8671,0
2024-02-18,3008110,대청,75.7196,1145.1226,62.135,40.276,76.85,70.2428,70.2303,826.2508,17.1255,84.0376,30.2487,37.4769,29.032,0.0,0,0,0.0,6.053,4.804,0.387,0,,0.9056,0
2024-02-17,3008110,대청,75.69,1143.234,47.401,40.021,76.73,70.2728,70.2436,827.8296,0.0,66.9121,29.5678,36.5713,29.024,0.0,0,0,0.0,5.776,4.835,0.386,0,,0.4585,0
2024-02-16,3008110,대청,75.68,1142.5963,40.115,40.115,76.68,70.3036,70.2589,829.4524,0.0552,66.9121,29.5678,36.1128,29.028,0.0,0,0,0.0,5.926,4.773,0.388,0,,1.7576,0
2024-02-15,3008110,대청,75.68,1142.5963,42.178,31.555,76.68,70.33,70.2709,830.845,2.9248,66.8569,29.5678,34.3552,20.425,0.0,0,0,0.0,6.018,4.719,0.393,0,,1.0065,0
2024-02-14,3008110,대청,75.6656,1141.6785,35.947,31.817,76.62,70.3616,70.2843,832.5137,0.6055,63.9321,29.5678,33.3487,20.436,0.0,0,0,0.0,6.154,4.835,0.392,0,,0.8181,0
2024-02-13,3008110,대청,75.66,1141.3216,39.458,32.085,76.6,70.3908,70.303,834.0575,0.0,63.3266,29.5678,32.5306,20.421,0.0,0,0,0.0,6.158,4.861,0.645,0,,1.857,0
2024-02-12,3008110,대청,75.65,1140.6846,43.886,40.643,76.56,70.4188,70.3199,835.5396,0.0,63.3266,29.5678,30.6736,29.009,0.0,0,0,0.0,6.054,4.791,0.789,0,,1.1774,0
2024-02-11,3008110,대청,75.6456,1140.4044,44.218,40.091,76.54,70.4424,70.3428,836.7899,0.0505,63.3266,29.5678,29.4962,29.037,0.0,0,0,0.0,5.44,4.826,0.788,0,,0.7443,0
2024-02-10,3008110,대청,75.64,1140.0478,40.347,40.347,76.51,70.47,70.3661,838.2537,0.0,63.2761,29.5678,28.7519,29.033,0.0,0,0,0.0,5.775,4.751,0.788,0,,0.7674,0
2024-02-09,3008110,대청,75.64,1140.0478,48.454,41.086,76.51,70.4968,70.3903,839.6766,0.0,63.2761,25.3474,27.9845,29.025,0.0,0,0,0.0,6.343,4.93,0.788,0,,0.4323,0
2024-02-08,3008110,대청,75.63,1139.4111,41.027,41.027,76.47,70.526,70.4202,841.2285,0.0663,63.2761,24.7166,27.5522,29.034,0.0,0,0,0.0,6.342,4.866,0.785,0,,1.7151,0
2024-02-07,3008110,대청,75.63,1139.4111,56.693,40.785,76.47,70.5556,70.442,842.8035,0.146,63.2098,24.7166,25.8371,29.031,0.0,0,0,0.0,6.136,4.831,0.787,0,,0.2387,0
2024-02-06,3008110,대청,75.6084,1138.0367,47.25,40.772,76.38,70.58,70.4695,844.1032,0.9522,63.0638,24.7166,25.5984,29.026,0.0,0,0,0.0,6.137,4.814,0.795,0,,0.246,0
2024-02-05,3008110,대청,75.5996,1137.477,55.133,40.712,76.34,70.61,70.4942,845.7028,13.4313,62.1116,24.7166,25.3524,29.01,0.0,0,0,0.0,6.064,4.842,0.796,0,,0.8702,0
