관측년월일,댐코드,댐명,저수위,저수량,유입량,총방류량,저수율,전년저수위,예년저수위,예년저수량,강수량,금년누가강우량,전년누가강우량,예년평균누가강우량,발전방류량,여수로방류량,기타방류량1,기타방류량2,기타방류량3,취수량1,취수량2,취수량3,outlet방류량,07시강수량,예년강수량,기타발전방류량
2019-07-10,3008110,대청,70.42,817.395,15.59,57.795,54.9,72.21,67.22,913.631,26.9954,305.3724,633.2992,491.7588,44.414,0,0,0,0,5.486,4.506,3.389,0,,11.6441,0
2019-07-09,3008110,대청,70.49,821.041,18.498,60.812,55.1,72.16,66.96,910.857,0,278.377,633.2262,480.1147,44.372,0,0,0,0,5.787,4.518,6.135,0,,13.3256,0
2019-07-08,3008110,대청,70.56,824.697,18.465,60.888,55.4,72.26,66.85,916.409,0,278.377,619.6012,466.7891,44.44,0,0,0,0,5.717,4.514,6.217,0,,7.042,0
2019-07-07,3008110,대청,70.63,828.363,18.395,60.928,55.6,72.48,66.7,928.692,0,278.377,619.6012,459.7471,44.452,0,0,0,0,5.741,4.522,6.213,0,,7.5154,0
2019-07-06,3008110,대청,70.7,832.037,17.73,60.372,55.8,72.65,66.48,938.25,0,278.377,619.6012,452.2317,44.487,0,0,0,0,5.162,4.522,6.201,0,,11.3227,0
2019-07-05,3008110,대청,70.77,835.722,22.095,58.733,56.1,72.77,66.18,945.031,0,278.377,610.6354,440.909,44.515,0,0,0,0,5.555,4.551,4.112,0,,9.1394,0
2019-07-04,3008110,대청,70.83,838.887,17.826,60.672,56.3,72.83,66.03,948.432,0,278.377,605.8413,431.7696,44.46,0,0,0,0,5.741,4.518,5.953,0,,9.7948,0
2019-07-03,3008110,대청,70.9,842.589,23.008,59.821,56.6,72.7,65.88,941.072,0,278.377,603.6652,421.9748,42.873,0,0,0,0,5.914,4.516,6.518,0,,11.8454,0
2019-07-02,3008110,대청,70.96,845.77,24.458,61.352,56.8,71.59,65.76,879.589,0,278.377,601.8523,410.1294,44.165,0,0,0,0,5.923,4.554,6.71,0,,10.511,0
2019-07-01,3008110,대청,71.02,848.957,33.291,57.932,57,70.74,65.67,834.142,0,278.377,534.4891,399.6184,44.351,0,0,0,0,6.1,4.324,3.157,0,,10.5574,0
2019-06-30,3008110,대청,71.06,851.086,31.812,50.316,57.1,70.71,65.66,832.563,0.2132,278.377,474.5195,389.061,39.732,0,0,0,0,5.37,4.454,0.76,0,,4.6888,0
2019-06-29,3008110,대청,71.09,852.685,25.538,50.242,57.2,70.99,65.62,847.363,27.6342,278.1638,472.4826,384.3722,39.755,0,0,0,0,5.393,4.469,0.625,0,,6.8909,0
2019-06-28,3008110,대청,71.13,854.819,13.814,50.937,57.4,70.94,65.62,844.709,0.485,250.5296,469.7574,377.4813,39.761,0,0,0,0,6.007,4.54,0.629,0,,5.3068,0
2019-06-27,3008110,대청,71.19,858.027,13.618,50.822,57.6,70.67,65.59,830.461,2.532,250.0446,467.8877,372.1745,39.794,0,0,0,0,5.96,4.435,0.633,0,,10.2701,0
2019-06-26,3008110,대청,71.25,861.241,10.923,54.43,57.8,70.59,65.56,826.267,9.7856,247.5126,394.1001,361.9044,39.746,0,0,0,0,6.088,4.439,4.157,0,,5.1182,0
2019-06-25,3008110,대청,71.32,865,6.534,56.392,58.1,70.7,65.41,832.037,0,237.727,372.9326,356.7862,39.775,0,0,0,0,5.996,4.428,6.193,0,,9.4111,0
2019-06-24,3008110,대청,71.4,869.308,6.583,56.586,58.3,70.81,65.24,837.831,0,237.727,372.9326,347.3751,39.787,0,0,0,0,6.03,4.493,6.276,0,,12.2053,0
2019-06-23,3008110,대청,71.48,873.628,12.123,55.994,58.6,70.93,65.21,844.179,0,237.727,372.9326,335.1698,39.705,0,0,0,0,5.856,4.436,5.997,0,,7.3448,0
2019-06-22,3008110,대청,71.55,877.419,5.419,55.693,58.9,71.06,65.25,851.086,0.7159,237.727,372.9326,327.825,39.707,0,0,0,0,5.602,4.478,5.906,0,,4.7468,0
2019-06-21,3008110,대청,71.63,881.762,12.295,56.404,59.2,71.18,65.28,857.492,0,237.0111,372.9326,323.0782,39.756,0,0,0,0,6.019,4.474,6.155,0,,3.2574,0
2019-06-20,3008110,대청,71.7,885.574,10.845,55.066,59.4,71.31,65.2,864.463,0,237.0111,372.9326,319.8208,39.714,0,0,0,0,6.042,4.429,4.881,0,,10.7707,0
2019-06-19,3008110,대청,71.77,889.394,12.082,56.414,59.7,71.41,65.21,869.847,0,237.0111,372.8748,309.0501,39.693,0,0,0,0,6.076,4.39,6.255,0,,6.9343,0
2019-06-18,3008110,대청,71.84,893.224,11.934,56.377,60,71.54,65.28,876.877,0,237.0111,370.8884,302.1158,39.727,0,0,0,0,5.88,4.437,6.333,0,,5.2316,0
2019-06-17,3008110,대청,71.91,897.064,11.782,56.337,60.2,71.66,65.28,883.395,0,237.0111,370.1385,296.8842,39.676,0,0,0,0,5.891,4.42,6.35,0,,5.6526,0
2019-06-16,3008110,대청,71.98,900.914,11.596,56.263,60.5,71.78,65.29,889.941,0,237.0111,370.1385,291.2316,39.663,0,0,0,0,5.741,4.492,6.367,0,,3.6634,0
2019-06-15,3008110,대청,72.05,904.773,11.894,56.673,60.7,71.9,65.4,896.515,0.0449,237.0111,370.1385,287.5682,39.699,0,0,0,0,6.146,4.451,6.377,0,,1.0161,0
2019-06-14,3008110,대청,72.12,908.642,17.906,56.377,61,72.02,65.5,903.118,0,236.9662,370.1385,286.5521,39.702,0,0,0,0,5.868,4.41,6.397,0,,2.7313,0
2019-06-13,3008110,대청,72.18,911.966,11.482,56.469,61.2,72.12,65.6,908.642,0,236.9662,370.1385,283.8208,39.693,0,0,0,0,6.03,4.302,6.444,0,,1.8095,0
2019-06-12,3008110,대청,72.25,915.853,24.516,56.718,61.5,72.23,65.7,914.741,0,236.9662,370.1385,282.0113,39.744,0,0,0,0,5.822,4.498,6.654,0,,1.9483,0
2019-06-11,3008110,대청,72.3,918.635,19.017,51.277,61.7,72.35,65.79,921.422,0.105,236.9662,369.769,280.063,39.721,0,0,0,0,5.972,4.561,1.023,0,,2.2301,0
2019-06-10,3008110,대청,72.35,921.422,46.272,39.816,61.8,72.46,65.86,927.572,8.3429,236.8612,369.1715,277.8329,28.889,0,0,0,0,5.718,4.571,0.638,0,,4.779,0
2019-06-09,3008110,대청,72.34,920.864,19.595,26.051,61.8,72.58,65.94,934.307,2.6599,228.5183,369.1715,273.0539,14.817,0,0,0,0,5.949,4.645,0.64,0,,2.0284,0
2019-06-08,3008110,대청,72.35,921.422,30.805,37.264,61.8,72.67,66.01,939.378,0.105,225.8584,369.1715,271.0255,25.636,0,0,0,0,5.694,4.687,1.247,0,,4.318,0
2019-06-07,3008110,대청,72.36,921.98,30.403,49.793,61.9,72.8,66.1,946.731,12.9312,225.7534,369.1715,266.7075,39.716,0,0,0,0,5.51,4.542,0.025,0,,4.1949,0
2019-06-06,3008110,대청,72.39,923.656,23.371,55.734,62,72.91,66.22,952.979,14.042,212.8222,369.1715,262.5126,39.708,0,0,0,0,6.03,4.65,5.346,0,,1.0979,0
2019-06-05,3008110,대청,72.44,926.452,11.501,56.905,62.2,73.01,66.32,958.68,0,198.7802,369.1715,261.4147,39.704,0,0,0,0,6.053,4.686,6.462,0,,1.7056,0
2019-06-04,3008110,대청,72.51,930.375,11.749,57.266,62.4,73.12,66.43,964.974,0,198.7802,369.1715,259.7091,39.716,0,0,0,0,6.181,4.631,6.738,0,,0.1884,0
2019-06-03,3008110,대청,72.58,934.307,11.544,57.174,62.7,73.2,66.52,969.566,0,198.7802,369.1715,259.5207,39.686,0,0,0,0,5.914,4.701,6.873,0,,1.5644,0
2019-06-02,3008110,대청,72.65,938.25,11.024,56.767,63,73.31,66.63,975.902,0,198.7802,369.1715,257.9563,39.686,0,0,0,0,5.521,4.676,6.884,0,,3.2689,0
2019-06-01,3008110,대청,72.72,942.202,11.058,56.914,63.2,73.42,66.74,982.263,0,198.7802,369.1715,254.6874,39.64,0,0,0,0,5.914,4.678,6.682,0,,2.8441,0
2019-05-31,3008110,대청,72.79,946.164,18.998,64.967,63.5,73.53,66.85,988.648,0.2841,198.7802,369.1715,251.8433,47.802,0,0,0,0,5.833,4.718,6.614,0,,0.533,0
2019-05-30,3008110,대청,72.86,950.136,18.961,65.043,63.8,73.6,66.93,992.723,0.1075,198.4961,369.1715,251.3103,47.794,0,0,0,0,5.834,4.712,6.703,0,,2.2725,0
2019-05-29,3008110,대청,72.93,954.117,12.523,65.327,64,73.65,67.01,995.641,0,198.3886,368.7393,249.0378,47.778,0,0,0,0,5.949,4.629,6.971,0,,0.9499,0
2019-05-28,3008110,대청,73.01,958.68,34.452,60.91,64.3,73.7,67.11,998.563,0,198.3886,368.7393,248.0879,47.781,0,0,0,0,5.996,4.72,2.413,0,,1.5596,0
2019-05-27,3008110,대청,73.05,960.966,12.653,59.044,64.5,73.76,67.21,1002.077,15.5104,198.3886,368.6383,246.5283,47.808,0,0,0,0,5.742,4.686,0.808,0,,1.823,0
2019-05-26,3008110,대청,73.12,964.974,23.96,63.814,64.8,73.8,67.31,1004.423,0,182.8782,368.6383,244.7053,47.812,0,0,0,0,5.833,4.729,5.44,0,,2.0404,0
2019-05-25,3008110,대청,73.18,968.417,5.277,65.215,65,73.85,67.4,1007.361,0,182.8782,368.6383,242.6649,47.784,0,0,0,0,6.227,4.729,6.475,0,,1.7511,0
2019-05-24,3008110,대청,73.27,973.596,11.766,65.202,65.3,73.88,67.5,1009.125,0,182.8782,368.6383,240.9138,47.77,0,0,0,0,6.145,4.759,6.528,0,,2.1675,0
2019-05-23,3008110,대청,73.35,978.213,18.274,65.153,65.7,73.89,67.57,1009.714,0,182.8782,368.6383,238.7463,47.811,0,0,0,0,5.995,4.747,6.6,0,,1.5102,0
2019-05-22,3008110,대청,73.42,982.263,18.312,65.305,65.9,73.9,67.65,1010.303,0,182.8782,349.7064,237.2361,47.839,0,0,0,0,6.158,4.698,6.61,0,,1.999,0
2019-05-21,3008110,대청,73.49,986.323,24.727,65.098,66.2,73.95,67.73,1013.251,0,182.8782,343.4028,235.2371,47.795,0,0,0,0,5.938,4.725,6.64,0,,2.235,0
2019-05-20,3008110,대청,73.55,989.811,24.496,64.951,66.4,74,67.81,1016.204,2.1205,182.8782,343.4028,233.0021,47.817,0,0,0,0,5.764,4.724,6.646,0,,1.2072,0
2019-05-19,3008110,대청,73.61,993.306,30.927,64.704,66.7,74.04,67.88,1018.57,2.056,180.7577,343.4028,231.7949,47.813,0,0,0,0,5.59,4.663,6.638,0,,2.2703,0
2019-05-18,3008110,대청,73.66,996.225,23.1,63.709,66.9,74.08,67.97,1020.939,19.1411,178.7017,343.3579,229.5246,47.825,0,0,0,0,5.868,4.734,5.282,0,,4.053,0
2019-05-17,3008110,대청,73.72,999.733,17.685,65.169,67.1,74.1,68.04,1022.124,0.057,159.5606,339.0889,225.4716,47.774,0,0,0,0,6.088,4.753,6.554,0,,1.8336,0
2019-05-16,3008110,대청,73.79,1003.836,17.541,65.14,67.4,74.13,68.1,1023.905,0,159.5036,338.5013,223.638,47.834,0,0,0,0,6.03,4.774,6.502,0,,2.7182,0
2019-05-15,3008110,대청,73.86,1007.949,10.012,64.552,67.7,74.15,68.12,1025.092,0,159.5036,338.3444,220.9198,47.743,0,0,0,0,5.799,4.306,6.704,0,,0.9774,0
2019-05-14,3008110,대청,73.94,1012.661,17.867,65.713,68,74.19,68.12,1027.471,0,159.5036,338.3444,219.9424,47.831,0,0,0,0,6.053,4.946,6.883,0,,2.1681,0
2019-05-13,3008110,대청,74.01,1016.795,10.642,65.464,68.2,74.24,68.14,1030.448,0,159.5036,338.3444,217.7743,47.794,0,0,0,0,5.926,4.923,6.821,0,,7.0412,0
2019-05-12,3008110,대청,74.09,1021.531,24.446,65.662,68.6,74.31,68.17,1034.624,0,159.5036,334.2793,210.7331,47.889,0,0,0,0,5.891,4.965,6.917,0,,2.4679,0
2019-05-11,3008110,대청,74.15,1025.092,17.474,65.666,68.8,74.37,68.19,1038.212,0,159.5036,320.5106,208.2652,47.795,0,0,0,0,5.995,4.945,6.931,0,,4.2384,0
2019-05-10,3008110,대청,74.22,1029.256,17.125,65.433,69.1,74.44,68.2,1042.408,0,159.5036,320.5106,204.0268,47.845,0,0,0,0,5.787,4.96,6.841,0,,4.3902,0
2019-05-09,3008110,대청,74.29,1033.43,22.612,64.111,69.4,74.49,68.23,1045.41,0,159.5036,320.5106,199.6366,47.783,0,0,0,0,5.879,4.881,5.568,0,,1.8771,0
2019-05-08,3008110,대청,74.35,1037.016,22.266,63.85,69.6,74.52,68.23,1047.214,0,159.5036,320.5106,197.7595,47.79,0,0,0,0,5.798,4.963,5.299,0,,0.9249,0
2019-05-07,3008110,대청,74.41,1040.608,29.159,63.877,69.8,74.53,68.19,1047.816,0,159.5036,320.5106,196.8346,47.802,0,0,0,0,5.741,4.972,5.362,0,,6.5037,0
2019-05-06,3008110,대청,74.46,1043.608,26.247,61.025,70,74.58,68.17,1050.828,0,159.5036,309.2645,190.3309,47.846,0,0,0,0,5.452,4.929,2.798,0,,4.6682,0
2019-05-05,3008110,대청,74.51,1046.613,39.834,60.729,70.2,74.65,68.21,1055.054,0,159.5036,292.9734,185.6627,47.785,0,0,0,0,5.648,4.936,2.36,0,,1.7634,0
2019-05-04,3008110,대청,74.54,1048.418,47.055,60.997,70.4,74.73,68.24,1059.895,0,159.5036,292.9734,183.8993,47.84,0,0,0,0,5.833,4.963,2.361,0,,1.091,0
2019-05-03,3008110,대청,74.56,1049.623,61.016,61.016,70.4,74.8,68.26,1064.142,0,159.5036,292.8692,182.8083,47.807,0,0,0,0,5.88,4.97,2.359,0,,4.0524,0
2019-05-02,3008110,대청,74.56,1049.623,88.844,60.97,70.4,74.84,68.29,1066.573,0,159.5036,292.7597,178.7559,47.805,0,0,0,0,5.822,4.981,2.362,0,,2.2083,0
2019-05-01,3008110,대청,74.52,1047.214,108.856,60.167,70.3,74.82,68.31,1065.357,0,159.5036,275.8657,176.5476,47.779,0,0,0,0,5.718,4.999,1.671,0,,1.5481,0
2019-04-30,3008110,대청,74.45,1043.008,65.393,30.686,70,74.82,68.29,1065.357,0.055,159.5036,273.9433,174.9995,18.964,0,0,0,0,5.22,4.927,1.575,0,,3.2737,0
2019-04-29,3008110,대청,74.4,1040.009,65.849,31.202,69.8,74.89,68.29,1069.617,21.1282,159.4486,273.9433,171.7258,18.922,0,0,0,0,5.834,4.877,1.569,0,,4.39,0
2019-04-28,3008110,대청,74.35,1037.016,45.025,31.183,69.6,74.96,68.3,1073.887,0,138.3204,273.9433,167.3358,18.897,0,0,0,0,5.833,4.891,1.562,0,,2.9368,0
2019-04-27,3008110,대청,74.33,1035.82,51.938,31.192,69.5,75.01,68.33,1076.943,0.1894,138.3204,273.9433,164.399,18.898,0,0,0,0,5.753,4.959,1.582,0,,1.5764,0
2019-04-26,3008110,대청,74.3,1034.027,38.072,31.161,69.4,75.03,68.37,1078.167,4.8042,138.131,273.9433,162.8226,18.905,0,0,0,0,5.752,4.842,1.662,0,,1.9047,0
2019-04-25,3008110,대청,74.29,1033.43,44.399,30.585,69.4,75,68.36,1076.332,6.3678,133.3268,273.9433,160.9179,18.777,0,0,0,0,5.972,4.733,1.103,0,,2.5054,0
2019-04-24,3008110,대청,74.27,1032.237,44.506,30.701,69.3,74.96,68.35,1073.887,13.1274,126.959,273.9433,158.4125,18.899,0,0,0,0,5.459,4.951,1.392,0,,0.7687,0
2019-04-23,3008110,대청,74.25,1031.044,24.695,31.596,69.2,74.94,68.35,1072.666,8.4653,113.8316,266.0192,157.6438,18.908,0,0,0,0,5.961,4.976,1.751,0,,3.4764,0
2019-04-22,3008110,대청,74.26,1031.64,16.848,30.657,69.2,74.93,68.36,1072.056,0,105.3663,239.7847,154.1674,18.939,0,0,0,0,5.984,5.034,0.7,0,,2.9147,0
2019-04-21,3008110,대청,74.28,1032.833,23.082,29.99,69.3,74.93,68.37,1072.056,0,105.3663,238.8424,151.2527,18.91,0,0,0,0,5.625,4.977,0.478,0,,3.184,0
2019-04-20,3008110,대청,74.29,1033.43,16.35,30.174,69.4,74.93,68.34,1072.056,0,105.3663,238.8424,148.0687,18.906,0,0,0,0,5.857,4.933,0.478,0,,2.1861,0
2019-04-19,3008110,대청,74.31,1034.624,30.116,30.116,69.4,74.93,68.34,1072.056,0,105.3663,238.8424,145.8826,18.898,0,0,0,0,5.833,4.908,0.477,0,,2.937,0
2019-04-18,3008110,대청,74.31,1034.624,23.288,30.203,69.4,74.92,68.31,1071.446,0,105.3663,238.8424,142.9456,18.917,0,0,0,0,5.868,4.943,0.475,0,,3.9536,0
2019-04-17,3008110,대청,74.32,1035.222,29.603,29.603,69.5,74.9,68.32,1070.226,0,105.3663,238.8424,138.992,18.114,0,0,0,0,6.053,4.973,0.463,0,,3.7267,0
2019-04-16,3008110,대청,74.32,1035.222,28.888,28.888,69.5,74.86,68.33,1067.79,0,105.3663,238.8424,135.2653,18.108,0,0,0,0,5.591,4.714,0.475,0,,2.3996,0
2019-04-15,3008110,대청,74.32,1035.222,36.399,29.484,69.5,74.81,68.35,1064.749,0,105.3663,238.8424,132.8657,18.095,0,0,0,0,5.949,4.966,0.474,0,,0.8439,0
2019-04-14,3008110,대청,74.31,1034.624,43.08,29.256,69.4,74.76,68.37,1061.714,0.8171,105.3663,238.7874,132.0218,18.187,0,0,0,0,5.683,4.912,0.474,0,,1.491,0
2019-04-13,3008110,대청,74.29,1033.43,63.982,29.465,69.4,74.69,68.38,1057.473,0,104.5492,219.955,130.5308,18.108,0,0,0,0,5.914,4.971,0.472,0,,1.2934,0
2019-04-12,3008110,대청,74.24,1030.448,77.592,29.367,69.2,74.65,68.39,1055.054,0,104.5492,219.955,129.2374,18.145,0,0,0,0,5.775,4.975,0.472,0,,2.3281,0
2019-04-11,3008110,대청,74.17,1026.281,97.418,28.725,68.9,74.6,68.39,1052.034,0,104.5492,219.955,126.9093,18.075,0,0,0,0,5.266,4.915,0.469,0,,2.2473,0
2019-04-10,3008110,대청,74.07,1020.346,42.416,28.706,68.5,74.52,68.38,1047.214,6.2114,104.5492,213.3178,124.662,18.117,0,0,0,0,5.143,4.98,0.466,0,,2.3948,0
2019-04-09,3008110,대청,74.05,1019.161,36.036,29.184,68.4,74.42,68.4,1041.208,29.8244,98.3378,213.2068,122.2672,18.111,0,0,0,0,5.679,4.955,0.439,0,,3.913,0
2019-04-08,3008110,대청,74.04,1018.57,8.88,29.442,68.4,74.29,68.43,1033.43,0,68.5134,213.2068,118.3542,18.119,0,0,0,0,5.926,4.97,0.427,0,,0.5713,0
2019-04-07,3008110,대청,74.07,1020.346,15.412,29.132,68.5,74.07,68.44,1020.346,0,68.5134,213.1543,117.7829,18.068,0,0,0,0,5.683,4.954,0.427,0,,1.5394,0
2019-04-06,3008110,대청,74.09,1043.813,15.139,29.148,68.6,73.65,68.44,995.641,0,68.5134,213.1038,116.2435,18.091,0,0,0,0,5.66,4.972,0.425,0,,2.5063,0
2019-04-05,3008110,대청,74.11,1045.024,8.091,29.123,68.6,73.36,68.43,978.791,0,68.5134,190.4838,113.7372,18.127,0,0,0,0,5.694,4.876,0.426,0,,2.3095,0
2019-04-04,3008110,대청,74.14,1046.841,15.162,29.195,68.8,73.33,68.44,977.057,0,68.5134,169.546,111.4277,18.111,0,0,0,0,5.695,4.965,0.424,0,,1.0637,0
2019-04-03,3008110,대청,74.16,1048.053,22.23,29.25,68.8,73.29,68.44,974.749,0,68.5134,154.8227,110.364,18.073,0,0,0,0,5.775,4.977,0.425,0,,2.1567,0
2019-04-02,3008110,대청,74.17,1026.281,8.681,29.335,68.9,73.29,68.45,974.749,0,68.5134,154.8227,108.2073,18.087,0,0,0,0,5.949,4.877,0.422,0,,1.8983,0
2019-04-01,3008110,대청,74.2,1028.066,15.83,29.611,69,73.29,68.46,974.749,0,68.5134,154.8227,106.309,18.106,0,0,0,0,6.099,4.988,0.418,0,,2.2811,0
2019-03-31,3008110,대청,74.22,1029.256,15.342,29.132,69.1,73.27,68.47,973.596,0.2473,68.5134,154.8227,104.0279,18.125,0,0,0,0,5.602,4.977,0.428,0,,1.0993,0
2019-03-30,3008110,대청,74.24,1030.448,22.628,29.527,69.2,73.26,68.48,973.019,4.559,68.2661,154.8227,102.9286,18.14,0,0,0,0,5.949,5.007,0.431,0,,1.4403,0
2019-03-29,3008110,대청,74.25,1031.044,15.4,29.205,69.2,73.23,68.49,971.292,0,63.7071,154.8227,101.4883,18.041,0,0,0,0,5.752,4.981,0.431,0,,1.0302,0
2019-03-28,3008110,대청,74.27,1032.237,15.695,29.509,69.3,73.2,68.49,969.566,0,63.7071,154.8227,100.4581,18.113,0,0,0,0,5.995,4.968,0.433,0,,0.8787,0
2019-03-27,3008110,대청,74.29,1033.43,15.731,29.555,69.4,73.16,68.48,967.268,0,63.7071,154.8227,99.5794,18.111,0,0,0,0,6.134,4.879,0.431,0,,1.0005,0
2019-03-26,3008110,대청,74.31,1034.624,22.182,29.097,69.4,73.1,68.47,963.827,0,63.7071,154.8227,98.5789,18.064,0,0,0,0,5.752,4.853,0.428,0,,1.1306,0
2019-03-25,3008110,대청,74.32,1035.222,22.509,29.427,69.5,73.03,68.47,959.822,0,63.7071,154.8227,97.4483,18.233,0,0,0,0,5.96,4.806,0.428,0,,1.3502,0
2019-03-24,3008110,대청,74.33,1035.82,28.973,28.973,69.5,72.94,68.46,954.687,0.238,63.7071,154.8227,96.0981,18.121,0,0,0,0,5.683,4.744,0.425,0,,2.7686,0
2019-03-23,3008110,대청,74.33,1035.82,22.07,28.99,69.5,72.84,68.46,949,3.4329,63.4691,154.8227,93.3295,18.087,0,0,0,0,5.648,4.827,0.428,0,,1.969,0
2019-03-22,3008110,대청,74.34,1036.417,15.248,29.095,69.6,72.73,68.47,942.767,0,60.0362,154.8227,91.3605,18.072,0,0,0,0,5.798,4.796,0.429,0,,2.0162,0
2019-03-21,3008110,대청,74.36,1037.614,22.032,28.959,69.6,72.61,68.47,935.996,2.2062,60.0362,144.7783,89.3443,18.043,0,0,0,0,5.764,4.722,0.43,0,,1.8721,0
2019-03-20,3008110,대청,74.37,1038.212,22.335,29.264,69.7,72.45,68.48,927.012,8.7748,57.83,141.8911,87.4722,18.117,0,0,0,0,5.856,4.861,0.43,0,,1.0029,0
2019-03-19,3008110,대청,74.38,1038.811,22.365,29.297,69.7,72.35,68.48,921.422,0,49.0552,141.685,86.4693,18.098,0,0,0,0,5.937,4.834,0.428,0,,1.1585,0
2019-03-18,3008110,대청,74.39,1039.41,15.504,29.375,69.8,72.26,68.49,916.409,0,49.0552,122.226,85.3108,18.07,0,0,0,0,6.053,4.823,0.429,0,,3.0227,0
2019-03-17,3008110,대청,74.41,1040.608,15.362,29.242,69.8,72.2,68.49,913.075,0,49.0552,118.1832,82.2881,18.104,0,0,0,0,5.856,4.854,0.428,0,,2.2373,0
2019-03-16,3008110,대청,74.43,1041.808,22.167,29.111,69.9,72.14,68.49,909.749,0.0798,49.0552,118.1832,80.0508,18.128,0,0,0,0,5.764,4.791,0.428,0,,1.2086,0
2019-03-15,3008110,대청,74.44,1042.408,22.147,29.093,70,72.09,68.5,906.983,1.7889,48.9754,117.342,78.8422,18.104,0,0,0,0,5.775,4.779,0.435,0,,1.7961,0
2019-03-14,3008110,대청,74.45,1043.008,22.506,29.454,70,72.04,68.51,904.221,0.0729,47.1865,106.5349,77.0461,18.132,0,0,0,0,6.03,4.859,0.433,0,,1.531,0
2019-03-13,3008110,대청,74.46,1043.608,15.313,29.217,70,72,68.53,902.016,0.6185,47.1136,106.5349,75.5151,18.173,0,0,0,0,5.81,4.804,0.43,0,,1.5383,0
2019-03-12,3008110,대청,74.48,1044.809,22.123,29.079,70.1,71.96,68.54,899.813,2.1786,46.4951,106.5349,73.9768,18.121,0,0,0,0,5.845,4.679,0.434,0,,0.9372,0
2019-03-11,3008110,대청,74.49,1045.41,15.398,29.316,70.2,71.9,68.55,896.515,0.9668,44.3165,106.5349,73.0396,18.085,0,0,0,0,5.984,4.813,0.434,0,,1.368,0
2019-03-10,3008110,대청,74.51,1046.613,22.021,28.984,70.2,71.84,68.55,893.224,2.8754,43.3497,106.5349,71.6716,18.11,0,0,0,0,5.602,4.835,0.437,0,,1.0691,0
2019-03-09,3008110,대청,74.52,1047.214,22.099,29.064,70.3,71.77,68.55,889.394,0,40.4743,106.5349,70.6025,18.14,0,0,0,0,5.706,4.782,0.436,0,,0.8356,0
2019-03-08,3008110,대청,74.53,1047.816,15.189,29.126,70.3,71.69,68.57,885.029,0,40.4743,105.4188,69.7669,18.135,0,0,0,0,5.671,4.884,0.436,0,,1.5066,0
2019-03-07,3008110,대청,74.55,1049.02,15.365,29.312,70.4,71.59,68.57,879.589,0,40.4743,93.0271,68.2603,18.12,0,0,0,0,5.903,4.852,0.437,0,,1.7581,0
2019-03-06,3008110,대청,74.57,1050.225,15.375,29.331,70.5,71.47,68.56,873.088,0,40.4743,88.6556,66.5022,18.065,0,0,0,0,6.03,4.798,0.438,0,,1.3406,0
2019-03-05,3008110,대청,74.59,1051.431,15.582,29.548,70.6,71.24,68.55,860.705,0,40.4743,88.6556,65.1616,18.111,0,0,0,0,6.157,4.841,0.439,0,,3.0088,0
2019-03-04,3008110,대청,74.61,1052.638,22.44,29.426,70.7,71.2,68.54,858.562,0,40.4743,69.1703,62.1528,18.12,0,0,0,0,6.042,4.825,0.439,0,,2.1689,0
2019-03-03,3008110,대청,74.62,1053.241,15.113,29.093,70.7,71.18,68.53,857.492,0,40.4743,57.8038,59.9839,18.126,0,0,0,0,5.717,4.811,0.439,0,,1.3279,0
2019-03-02,3008110,대청,74.64,1054.449,28.993,28.993,70.8,71.17,68.52,856.957,0.0055,40.4743,57.8038,58.656,18.135,0,0,0,0,5.637,4.782,0.439,0,,0.5373,0
2019-03-01,3008110,대청,74.64,1054.449,15.055,29.044,70.8,71.16,68.51,856.422,0,40.4688,57.8038,58.1187,18.111,0,0,0,0,5.683,4.812,0.438,0,,1.7601,0
2019-02-28,3008110,대청,74.66,1055.658,22.397,29.395,70.9,71.17,68.5,856.957,0,40.4688,54.5967,56.3586,18.126,0,0,0,0,6.088,4.743,0.438,0,,2.416,0
2019-02-27,3008110,대청,74.67,1056.263,15.206,29.21,70.9,71.16,68.5,856.422,0.1102,40.4688,27.8869,53.9426,18.103,0,0,0,0,5.879,4.79,0.438,0,,1.9613,0
2019-02-26,3008110,대청,74.69,1057.473,22.145,29.15,71,71.19,68.51,858.027,0,40.3586,27.8869,51.9813,18.117,0,0,0,0,5.787,4.81,0.436,0,,0.2956,0
2019-02-25,3008110,대청,74.7,1058.078,22.022,29.03,71,71.21,68.51,859.098,0,40.3586,27.8869,51.6857,18.074,0,0,0,0,5.741,4.777,0.438,0,,2.6831,0
2019-02-24,3008110,대청,74.71,1058.683,21.983,28.993,71.1,71.24,68.5,860.705,0,40.3586,27.8869,49.0026,18.13,0,0,0,0,5.602,4.824,0.437,0,,0.8303,0
2019-02-23,3008110,대청,74.72,1059.289,28.937,28.937,71.1,71.26,68.49,861.778,0,40.3586,27.8869,48.1723,18.131,0,0,0,0,5.544,4.827,0.435,0,,1.4363,0
2019-02-22,3008110,대청,74.72,1059.289,21.932,28.945,71.1,71.29,68.48,863.388,0,40.3586,25.5174,46.736,18.125,0,0,0,0,5.637,4.748,0.435,0,,2.7235,0
2019-02-21,3008110,대청,74.73,1059.895,22.047,29.062,71.1,71.32,68.48,865,0,40.3586,25.5174,44.0125,18.037,0,0,0,0,5.775,4.815,0.435,0,,0.9986,0
